id,hsk_level,chinese,pinyin,english,myanmar,example_sentence_cn,example_sentence_pinyin,example_sentence_eng,example_sentence_my,related words
1178,2,影片,yǐng piàn,film; movie,ရုပ်ရှင်၊ ဗီဒီယို,这部影片很好看。｜我昨天看了一部中国影片。｜这部影片讲了一个有趣的故事。｜影片已经开始了。｜他很喜欢这部影片。,Zhè bù yǐngpiān hěn hǎokàn.｜Wǒ zuótiān kàn le yí bù Zhōngguó yǐngpiān.｜Zhè bù yǐngpiān jiǎng le yí ge yǒuqù de gùshi.｜Yǐngpiān yǐjīng kāishǐ le.｜Tā hěn xǐhuan zhè bù yǐngpiān.,This film is very good.｜I watched a Chinese film yesterday.｜This film tells an interesting story.｜The film has already started.｜He really likes this film.,ဒီရုပ်ရှင်က အရမ်းကောင်းတယ်။｜မနေ့က တရုတ်ရုပ်ရှင်တစ်ကား ကြည့်ခဲ့တယ်။｜ဒီရုပ်ရှင်မှာ စိတ်ဝင်စားစရာဇာတ်လမ်းတစ်ခု ပါတယ်။｜ရုပ်ရှင်စနေပြီ။｜သူ ဒီရုပ်ရှင်ကို အရမ်းကြိုက်တယ်။,电影 (diànyǐng) — ရုပ်ရှင်｜影片内容 (yǐngpiān nèiróng) — ရုပ်ရှင်အကြောင်းအရာ｜影片上映 (yǐngpiān shàngyìng) — ရုပ်ရှင်ပြသခြင်း｜影片导演 (yǐngpiān dǎoyǎn) — ရုပ်ရှင်ဒါရိုက်တာ｜影片故事 (yǐngpiān gùshi) — ရုပ်ရှင်ဇာတ်လမ်း
1179,2,影响,yǐngxiǎng,Influence,သက်ရောက်မှု၊ လွှမ်းမိုးမှု,这件事对我影响很大。｜天气会影响我们的计划。｜这部电影影响了很多人。｜他的意见对我没有影响。｜学习环境会影响学习效果。,Zhè jiàn shì duì wǒ yǐngxiǎng hěn dà.｜Tiānqì huì yǐngxiǎng wǒmen de jìhuà.｜Zhè bù diànyǐng yǐngxiǎng le hěn duō rén.｜Tā de yìjiàn duì wǒ méiyǒu yǐngxiǎng.｜Xuéxí huánjìng huì yǐngxiǎng xuéxí xiàoguǒ.,This matter has a big impact on me.｜The weather will affect our plans.｜This movie affected many people.｜His opinion has no effect on me.｜The learning environment affects learning results.,ဒီကိစ္စက ကျွန်တော့်အပေါ် သက်ရောက်မှုအရမ်းကြီးတယ်။｜ရာသီဥတုက ကျွန်တော်တို့အစီအစဉ်ကို သက်ရောက်နိုင်တယ်။｜ဒီရုပ်ရှင်က လူအများကြီးအပေါ် သက်ရောက်မှုရှိခဲ့တယ်။｜သူ့အမြင်က ကျွန်တော့်အပေါ် သက်ရောက်မှုမရှိဘူး။｜စာလေ့လာတဲ့ပတ်ဝန်းကျင်က စာလေ့လာမှုရလဒ်ကို သက်ရောက်မှုရှိတယ်။,影响力 (yǐngxiǎnglì) — သက်ရောက်မှုစွမ်းအား｜影响很大 (yǐngxiǎng hěn dà) — သက်ရောက်မှုကြီးသည်｜受到影响 (shòudào yǐngxiǎng) — သက်ရောက်မှုခံရသည်｜产生影响 (chǎnshēng yǐngxiǎng) — သက်ရောက်မှုဖြစ်စေသည်｜影响因素 (yǐngxiǎng yīnsù) — သက်ရောက်စေသောအကြောင်းရင်း
1180,2,永远,yǒngyuǎn,forever,အမြဲတမ်း၊ ထာဝရ,我永远不会忘记你。｜我希望我们永远是朋友。｜他永远支持我。｜父母永远爱自己的孩子。｜我永远记得这一天。,Wǒ yǒngyuǎn bú huì wàngjì nǐ.｜Wǒ xīwàng wǒmen yǒngyuǎn shì péngyou.｜Tā yǒngyuǎn zhīchí wǒ.｜Fùmǔ yǒngyuǎn ài zìjǐ de háizi.｜Wǒ yǒngyuǎn jìde zhè yì tiān.,I will never forget you.｜I hope we will always be friends.｜He will always support me.｜Parents always love their children.｜I will always remember this day.,ငါ မင်းကို ဘယ်တော့မှ မမေ့ဘူး။｜ငါတို့ အမြဲတမ်း သူငယ်ချင်းဖြစ်နေမယ်လို့ မျှော်လင့်တယ်။｜သူက ငါ့ကို အမြဲအားပေးတယ်။｜မိဘတွေက ကိုယ့်ကလေးတွေကို အမြဲချစ်ကြတယ်။｜ဒီနေ့ကို ငါ ဘယ်တော့မှ မမေ့ဘူး။,永久 (yǒngjiǔ) — အမြဲတမ်း၊ ထာဝရ｜永远不会 (yǒngyuǎn bú huì) — ဘယ်တော့မှ...မ｜永远的朋友 (yǒngyuǎn de péngyou) — ထာဝရသူငယ်ချင်း｜永远记住 (yǒngyuǎn jìzhù) — အမြဲမှတ်ထားသည်｜永远支持 (yǒngyuǎn zhīchí) — အမြဲအားပေးသည်
1181,2,油,yóu,oil; fat; grease,ဆီ,做菜需要油。｜锅里没有油了。｜这种油很贵。｜请少放一点油。｜我买了一瓶食用油。,Zuò cài xūyào yóu.｜Guō lǐ méiyǒu yóu le.｜Zhè zhǒng yóu hěn guì.｜Qǐng shǎo fàng yìdiǎn yóu.｜Wǒ mǎi le yì píng shíyòngyóu.,Cooking requires oil.｜There is no oil in the pot.｜This kind of oil is expensive.｜Please use a little less oil.｜I bought a bottle of cooking oil.,ဟင်းချက်ဖို့ ဆီလိုတယ်။｜အိုးထဲမှာ ဆီမရှိတော့ဘူး။｜ဒီလိုဆီက ဈေးကြီးတယ်။｜ဆီ နည်းနည်းလျှော့ထည့်ပါ။｜စားသုံးဆီတစ်ဘူး ဝယ်ခဲ့တယ်။,食用油 (shíyòngyóu) — စားသုံးဆီ｜汽油 (qìyóu) — ဓာတ်ဆီ｜油菜 (yóucài) — ဆီထုတ်ရန်သုံးသော မုန်ညင်းရွက်｜油瓶 (yóupíng) — ဆီဘူး｜花生油 (huāshēngyóu) — မြေပဲဆီ
1182,2,游客,yóu kè,tourist; visitor,ခရီးသွားဧည့်သည်,游客正在参观这个城市。｜这里每年有很多游客。｜游客喜欢拍照。｜我们帮助了一位游客。｜这些游客来自中国。,Yóukè zhèngzài cānguān zhège chéngshì.｜Zhèlǐ měinián yǒu hěn duō yóukè.｜Yóukè xǐhuan pāizhào.｜Wǒmen bāngzhù le yí wèi yóukè.｜Zhèxiē yóukè láizì Zhōngguó.,Tourists are visiting this city.｜There are many tourists here every year.｜Tourists like taking photos.｜We helped a tourist.｜These tourists are from China.,ခရီးသွားဧည့်သည်တွေ ဒီမြို့ကို လည်ပတ်နေကြတယ်။｜ဒီမှာ နှစ်တိုင်း ခရီးသွားဧည့်သည် အများကြီးရှိတယ်။｜ခရီးသွားဧည့်သည်တွေ ဓာတ်ပုံရိုက်ရတာ ကြိုက်တယ်။｜ကျွန်တော်တို့ ခရီးသွားဧည့်သည်တစ်ယောက်ကို ကူညီပေးခဲ့တယ်။｜ဒီခရီးသွားဧည့်သည်တွေက တရုတ်နိုင်ငံက လာတာပါ။,旅行者 (lǚxíngzhě) — ခရီးသွားသူ｜游客中心 (yóukè zhōngxīn) — ခရီးသွားဧည့်သည်စင်တာ｜游客区 (yóukè qū) — ခရီးသွားဧည့်သည်ဧရိယာ｜外国游客 (wàiguó yóukè) — နိုင်ငံခြားခရီးသွား｜游客很多 (yóukè hěn duō) — ခရီးသွားဧည့်သည်များသည်
1183,2,友好,yǒuhǎo,friendly,ဖော်ရွေသည်,他对别人很友好。｜这里的人都很友好。｜她是一个友好的人。｜我们应该友好地相处。｜老师对学生很友好。,Tā duì biérén hěn yǒuhǎo.｜Zhèlǐ de rén dōu hěn yǒuhǎo.｜Tā shì yí ge yǒuhǎo de rén.｜Wǒmen yīnggāi yǒuhǎo de xiāngchǔ.｜Lǎoshī duì xuésheng hěn yǒuhǎo.,He is friendly to others.｜The people here are very friendly.｜She is a friendly person.｜We should get along in a friendly way.｜The teacher is friendly to the students.,သူက တခြားလူတွေအပေါ် ဖော်ရွေတယ်။｜ဒီကလူတွေက အားလုံး ဖော်ရွေကြတယ်။｜သူမက ဖော်ရွေတဲ့လူတစ်ယောက်ပါ။｜ကျွန်တော်တို့ ဖော်ဖော်ရွေရွေနဲ့ အတူတူနေထိုင်သင့်တယ်။｜ဆရာက ကျောင်းသားတွေအပေါ် ဖော်ရွေတယ်။,友好地 (yǒuhǎo de) — ဖော်ရွေစွာ｜友好关系 (yǒuhǎo guānxì) — ခင်မင်ရင်းနှီးသောဆက်ဆံရေး｜友好相处 (yǒuhǎo xiāngchǔ) — ဖော်ဖော်ရွေရွေ အတူနေသည်｜友好城市 (yǒuhǎo chéngshì) — မိတ်ဖက်မြို့｜友好的人 (yǒuhǎo de rén) — ဖော်ရွေသောလူ
1184,2,有空儿,yǒu kòngr,be free; at leisure,အားတဲ့အချိန်ရှိသည်,你明天有空儿吗？｜我晚上有空儿。｜有空儿请来我家。｜我周末比较有空儿。｜你有空儿的时候告诉我。,Nǐ míngtiān yǒu kòngr ma?｜Wǒ wǎnshang yǒu kòngr.｜Yǒu kòngr qǐng lái wǒ jiā.｜Wǒ zhōumò bǐjiào yǒu kòngr.｜Nǐ yǒu kòngr de shíhou gàosu wǒ.,Are you free tomorrow?｜I am free in the evening.｜Come to my house when you are free.｜I am relatively free on weekends.｜Tell me when you are free.,မနက်ဖြန် မင်းအားလား။｜ညနေမှာ ငါအားတယ်။｜အားရင် ငါ့အိမ်ကို လာပါ။｜စနေ၊ တနင်္ဂနွေမှာ ငါ အတော်လေးအားတယ်။｜မင်းအားတဲ့အချိန် ငါ့ကိုပြောပါ။,有时间 (yǒu shíjiān) — အချိန်ရှိသည်｜有空的时候 (yǒu kòng de shíhou) — အားတဲ့အချိန်｜有空吗 (yǒu kòng ma) — အားလား｜有空再来 (yǒu kòng zài lái) — အားရင်ထပ်လာ｜空闲时间 (kòngxián shíjiān) — အားလပ်ချိန်
1185,2,有人,yǒu rén,someone; there’s someone,တစ်ယောက်ယောက်ရှိသည်၊ လူရှိသည်,教室里有人。｜门外有人在等你。｜这里有人吗？｜我知道有人喜欢这本书。｜房间里没有人。,Jiàoshì lǐ yǒu rén.｜Mén wài yǒu rén zài děng nǐ.｜Zhèlǐ yǒu rén ma?｜Wǒ zhīdào yǒu rén xǐhuan zhè běn shū.｜Fángjiān lǐ méiyǒu rén.,There is someone in the classroom.｜Someone is waiting for you outside the door.｜Is anyone here?｜I know someone likes this book.｜There is no one in the room.,စာသင်ခန်းထဲမှာ လူရှိတယ်။｜တံခါးအပြင်မှာ မင်းကိုစောင့်နေတဲ့လူရှိတယ်။｜ဒီမှာ လူရှိလား။｜ဒီစာအုပ်ကို ကြိုက်တဲ့လူရှိတာ ငါသိတယ်။｜အခန်းထဲမှာ လူမရှိဘူး။,有人吗 (yǒu rén ma) — လူရှိလား｜有人说 (yǒu rén shuō) — တချို့ကပြောသည်｜有人在等 (yǒu rén zài děng) — လူတစ်ယောက် စောင့်နေသည်｜有人喜欢 (yǒu rén xǐhuan) — ကြိုက်တဲ့လူရှိသည်｜有人来过 (yǒu rén láiguo) — လူတစ်ယောက်လာဖူးသည်
1186,2,有（一）点儿,yǒu （ yì ） diǎnr,a little bit,နည်းနည်း,我有一点儿累。｜今天有一点儿冷。｜这道菜有一点儿辣。｜我有一点儿饿了。｜她有一点儿不开心。,Wǒ yǒu yìdiǎnr lèi.｜Jīntiān yǒu yìdiǎnr lěng.｜Zhè dào cài yǒu yìdiǎnr là.｜Wǒ yǒu yìdiǎnr è le.｜Tā yǒu yìdiǎnr bù kāixīn.,I am a little tired.｜It is a little cold today.｜This dish is a little spicy.｜I am a little hungry.｜She is a little unhappy.,ငါ နည်းနည်းပင်ပန်းတယ်။｜ဒီနေ့ နည်းနည်းအေးတယ်။｜ဒီဟင်းက နည်းနည်းစပ်တယ်။｜ငါ နည်းနည်းဗိုက်ဆာလာပြီ။｜သူမ နည်းနည်းစိတ်မကောင်းဖြစ်နေတယ်။,一点儿 (yìdiǎnr) — နည်းနည်း｜一点点 (yìdiǎndiǎn) — အနည်းငယ်｜有一点儿累 (yǒu yìdiǎnr lèi) — နည်းနည်းပင်ပန်းသည်｜有一点儿冷 (yǒu yìdiǎnr lěng) — နည်းနည်းအေးသည်｜一点儿问题 (yìdiǎnr wèntí) — ပြဿနာနည်းနည်း
1187,2,有意思,yǒu yì si,interesting; significant,စိတ်ဝင်စားစရာကောင်းသည်,这个故事很有意思。｜你的想法很有意思。｜这本书很有意思。｜学习中文很有意思。｜昨天的电影很有意思。,Zhège gùshi hěn yǒuyìsi.｜Nǐ de xiǎngfǎ hěn yǒuyìsi.｜Zhè běn shū hěn yǒuyìsi.｜Xuéxí Zhōngwén hěn yǒuyìsi.｜Zuótiān de diànyǐng hěn yǒuyìsi.,This story is very interesting.｜Your idea is very interesting.｜This book is very interesting.｜Learning Chinese is very interesting.｜Yesterday's movie was very interesting.,ဒီဇာတ်လမ်းက အရမ်းစိတ်ဝင်စားဖို့ကောင်းတယ်။｜မင်းရဲ့အတွေးအမြင်က အရမ်းစိတ်ဝင်စားဖို့ကောင်းတယ်။｜ဒီစာအုပ်က အရမ်းစိတ်ဝင်စားဖို့ကောင်းတယ်။｜တရုတ်စာလေ့လာရတာ အရမ်းစိတ်ဝင်စားဖို့ကောင်းတယ်။｜မနေ့က ရုပ်ရှင်က အရမ်းစိတ်ဝင်စားဖို့ကောင်းတယ်။,有意思的书 (yǒuyìsi de shū) — စိတ်ဝင်စားဖို့ကောင်းသောစာအုပ်｜有意思的事情 (yǒuyìsi de shìqing) — စိတ်ဝင်စားဖို့ကောင်းသောကိစ္စ｜有意思吗 (yǒuyìsi ma) — စိတ်ဝင်စားဖို့ကောင်းလား｜真有意思 (zhēn yǒuyìsi) — တကယ်စိတ်ဝင်စားဖို့ကောင်းသည်｜很有意思 (hěn yǒuyìsi) — အရမ်းစိတ်ဝင်စားဖို့ကောင်းသည်
